video,view,frame,timestamp_ms,fps,frame_width,frame_height,landmark_id,landmark_name,x,y,z,visibility,presence
side_person11.mp4,side,0,0,56.11652967318205,848,478,0,nose,0.4895930290222168,0.1819784939289093,-0.09295386075973511,0.9860107898712158,0.9947693943977356
side_person11.mp4,side,0,0,56.11652967318205,848,478,1,left_eye_inner,0.4960407614707947,0.1654672920703888,-0.1160668358206749,0.9848778247833252,0.9955623149871826
side_person11.mp4,side,0,0,56.11652967318205,848,478,2,left_eye,0.49753671884536743,0.16523221135139465,-0.11614350229501724,0.9866581559181213,0.9956820011138916
side_person11.mp4,side,0,0,56.11652967318205,848,478,3,left_eye_outer,0.4991333782672882,0.1649441123008728,-0.11611689627170563,0.9874065518379211,0.9955822825431824
side_person11.mp4,side,0,0,56.11652967318205,848,478,4,right_eye_inner,0.4954652488231659,0.16543376445770264,-0.08190705627202988,0.9775118827819824,0.9955096244812012
side_person11.mp4,side,0,0,56.11652967318205,848,478,5,right_eye,0.49657127261161804,0.16518869996070862,-0.0819113478064537,0.9733351469039917,0.9954572916030884
side_person11.mp4,side,0,0,56.11652967318205,848,478,6,right_eye_outer,0.49782806634902954,0.16481028497219086,-0.08195728808641434,0.9761101603507996,0.9951634407043457
side_person11.mp4,side,0,0,56.11652967318205,848,478,7,left_ear,0.5112766027450562,0.17417657375335693,-0.1663375198841095,0.985988974571228,0.9960216879844666
side_person11.mp4,side,0,0,56.11652967318205,848,478,8,right_ear,0.5087810754776001,0.1727428138256073,-0.012437560595571995,0.9641892910003662,0.9945809245109558
side_person11.mp4,side,0,0,56.11652967318205,848,478,9,mouth_left,0.49343934655189514,0.19889667630195618,-0.10675999522209167,0.9860367178916931,0.9969653487205505
side_person11.mp4,side,0,0,56.11652967318205,848,478,10,mouth_right,0.4925454556941986,0.19909533858299255,-0.062191110104322433,0.9739402532577515,0.9961242079734802
