video,view,frame,timestamp_ms,fps,frame_width,frame_height,landmark_id,landmark_name,x,y,z,visibility,presence
person_20.mp4,front,0,0,59.49876369275283,848,478,0,nose,0.546564519405365,0.3507533669471741,-0.12423542886972427,0.999964714050293,0.9998751878738403
person_20.mp4,front,0,0,59.49876369275283,848,478,1,left_eye_inner,0.5510297417640686,0.33840930461883545,-0.10970749706029892,0.9999638795852661,0.9997733235359192
person_20.mp4,front,0,0,59.49876369275283,848,478,2,left_eye,0.5530514717102051,0.3392212986946106,-0.1097278892993927,0.999957799911499,0.99979168176651
person_20.mp4,front,0,0,59.49876369275283,848,478,3,left_eye_outer,0.5559504628181458,0.3401777744293213,-0.10973817855119705,0.9999642372131348,0.9997814297676086
person_20.mp4,front,0,0,59.49876369275283,848,478,4,right_eye_inner,0.5418480038642883,0.3375168442726135,-0.1131875291466713,0.9999464750289917,0.9997313618659973
person_20.mp4,front,0,0,59.49876369275283,848,478,5,right_eye,0.5381714105606079,0.337772935628891,-0.11315809190273285,0.9999352693557739,0.9996955394744873
person_20.mp4,front,0,0,59.49876369275283,848,478,6,right_eye_outer,0.5347263813018799,0.33834755420684814,-0.11312080174684525,0.9999310970306396,0.999650239944458
person_20.mp4,front,0,0,59.49876369275283,848,478,7,left_ear,0.559043288230896,0.349307656288147,-0.01205382775515318,0.9999456405639648,0.9998394250869751
person_20.mp4,front,0,0,59.49876369275283,848,478,8,right_ear,0.5291889309883118,0.3470570743083954,-0.028776438906788826,0.9999125003814697,0.9996895790100098
person_20.mp4,front,0,0,59.49876369275283,848,478,9,mouth_left,0.5513584613800049,0.3673906624317169,-0.08672620356082916,0.9999597072601318,0.9999346733093262
person_20.mp4,front,0,0,59.49876369275283,848,478,10,mouth_right,0.5395791530609131,0.3661830425262451,-0.09173279255628586,0.9999468326568604,0.9999157190322876
person_20.mp4,front,0,0,59.49876369275283,848,478,11,left_shoulder,0.5771456956863403,0.4224991798400879,0.010751893743872643,0.9997833371162415,0.9997404217720032
person_20.mp4,front,0,0,59.49876369275283,848,478,12,right_shoulder,0.507552981376648,0.42323142290115356,-0.015946870669722557,0.9994582533836365,0.9992544054985046
person_20.mp4,front,0,0,59.49876369275283,848,478,13,left_elbow,0.5994358658790588,0.4682115912437439,-0.17536114156246185,0.9163069725036621,0.9984311461448669
person_20.mp4,front,0,0,59.49876369275283,848,478,14,right_elbow,0.4980473816394806,0.46378999948501587,-0.20208971202373505,0.966280996799469,0.9984694123268127
person_20.mp4,front,0,0,59.49876369275283,848,478,15,left_wrist,0.5991043448448181,0.4712703227996826,-0.4049011170864105,0.9660228490829468,0.9994256496429443
person_20.mp4,front,0,0,59.49876369275283,848,478,16,right_wrist,0.5080227255821228,0.4652559459209442,-0.4148314893245697,0.9663459658622742,0.9986483454704285
person_20.mp4,front,0,0,59.49876369275283,848,478,17,left_pinky,0.6035769581794739,0.47253644466400146,-0.4526861608028412,0.9568883776664734,0.9992266893386841
person_20.mp4,front,0,0,59.49876369275283,848,478,18,right_pinky,0.5074726343154907,0.46038389205932617,-0.4579727351665497,0.9506908655166626,0.9981461763381958
person_20.mp4,front,0,0,59.49876369275283,848,478,19,left_index,0.5964193344116211,0.4676227271556854,-0.4545465409755707,0.9566718935966492,0.9993680119514465
person_20.mp4,front,0,0,59.49876369275283,848,478,20,right_index,0.5110120177268982,0.45423781871795654,-0.45721036195755005,0.9509929418563843,0.998357355594635
person_20.mp4,front,0,0,59.49876369275283,848,478,21,left_thumb,0.5932483077049255,0.46806600689888,-0.4124976098537445,0.9440639019012451,0.9994688630104065
person_20.mp4,front,0,0,59.49876369275283,848,478,22,right_thumb,0.5130786895751953,0.45804858207702637,-0.42059892416000366,0.938021719455719,0.9986018538475037
person_20.mp4,front,0,0,59.49876369275283,848,478,23,left_hip,0.5720019340515137,0.6368209719657898,0.0008531066705472767,0.9997178912162781,0.9999047517776489
person_20.mp4,front,0,0,59.49876369275283,848,478,24,right_hip,0.5271952748298645,0.6407535672187805,-0.0008134683012031019,0.9995255470275879,0.9998350143432617
person_20.mp4,front,0,0,59.49876369275283,848,478,25,left_knee,0.5726247429847717,0.7901290059089661,-0.017842354252934456,0.9967331886291504,0.9997883439064026
person_20.mp4,front,0,0,59.49876369275283,848,478,26,right_knee,0.5225423574447632,0.7929622530937195,0.01858423836529255,0.9960260391235352,0.9996272325515747
person_20.mp4,front,0,0,59.49876369275283,848,478,27,left_ankle,0.5794551968574524,0.9369572401046753,0.05913914367556572,0.9923812747001648,0.9990426898002625
person_20.mp4,front,0,0,59.49876369275283,848,478,28,right_ankle,0.5204103589057922,0.9280533194541931,0.12196037173271179,0.9915398955345154,0.998724639415741
person_20.mp4,front,0,0,59.49876369275283,848,478,29,left_heel,0.575130045413971,0.9525799751281738,0.06001919507980347,0.9124435186386108,0.9981127977371216
person_20.mp4,front,0,0,59.49876369275283,848,478,30,right_heel,0.5250880718231201,0.9442464113235474,0.12645108997821808,0.8562356233596802,0.9980146884918213
person_20.mp4,front,0,0,59.49876369275283,848,478,31,left_foot_index,0.5904805660247803,0.9869075417518616,-0.04078196734189987,0.9856017231941223,0.9932873845100403
person_20.mp4,front,0,0,59.49876369275283,848,478,32,right_foot_index,0.514598548412323,0.9765999913215637,0.03386857733130455,0.984474778175354,0.9947142004966736
person_20.mp4,front,1,17,59.49876369275283,848,478,0,nose,0.5467556715011597,0.3505948483943939,-0.11059413850307465,0.9999660849571228,0.999927282333374
person_20.mp4,front,1,17,59.49876369275283,848,478,1,left_eye_inner,0.5510268211364746,0.3383965790271759,-0.09493862837553024,0.999965250492096,0.9998486042022705
person_20.mp4,front,1,17,59.49876369275283,848,478,2,left_eye,0.5532090067863464,0.3391790986061096,-0.09494967758655548,0.9999592304229736,0.9998522996902466
person_20.mp4,front,1,17,59.49876369275283,848,478,3,left_eye_outer,0.5560030937194824,0.3400804102420807,-0.09494628757238388,0.9999654293060303,0.9998379945755005
person_20.mp4,front,1,17,59.49876369275283,848,478,4,right_eye_inner,0.5420593619346619,0.33746856451034546,-0.09968715906143188,0.9999486804008484,0.9998370409011841
person_20.mp4,front,1,17,59.49876369275283,848,478,5,right_eye,0.5384561419487,0.3376494348049164,-0.0996629148721695,0.9999380111694336,0.9998148083686829
person_20.mp4,front,1,17,59.49876369275283,848,478,6,right_eye_outer,0.534968912601471,0.33804214000701904,-0.0996372327208519,0.9999343752861023,0.9997876286506653
person_20.mp4,front,1,17,59.49876369275283,848,478,7,left_ear,0.5590415596961975,0.3490040898323059,0.004250525962561369,0.9999467730522156,0.999864935874939
person_20.mp4,front,1,17,59.49876369275283,848,478,8,right_ear,0.5292239189147949,0.34633132815361023,-0.01885460689663887,0.9999165534973145,0.9997805953025818
person_20.mp4,front,1,17,59.49876369275283,848,478,9,mouth_left,0.5513793230056763,0.3673742413520813,-0.0727434754371643,0.9999606609344482,0.9999390840530396
person_20.mp4,front,1,17,59.49876369275283,848,478,10,mouth_right,0.5400063395500183,0.36597275733947754,-0.07957504689693451,0.9999487996101379,0.9999301433563232
person_20.mp4,front,1,17,59.49876369275283,848,478,11,left_shoulder,0.577232837677002,0.42200329899787903,0.038504865020513535,0.9997881650924683,0.9997193217277527
person_20.mp4,front,1,17,59.49876369275283,848,478,12,right_shoulder,0.507526695728302,0.42324015498161316,-0.004060286562889814,0.9994676113128662,0.999233603477478
person_20.mp4,front,1,17,59.49876369275283,848,478,13,left_elbow,0.599432110786438,0.4674753248691559,-0.10013128817081451,0.915763258934021,0.9987667798995972
person_20.mp4,front,1,17,59.49876369275283,848,478,14,right_elbow,0.49687522649765015,0.46451646089553833,-0.16863122582435608,0.9675991535186768,0.9985009431838989
person_20.mp4,front,1,17,59.49876369275283,848,478,15,left_wrist,0.5990844964981079,0.47127488255500793,-0.2998689115047455,0.9669936895370483,0.9996260404586792
person_20.mp4,front,1,17,59.49876369275283,848,478,16,right_wrist,0.5075165629386902,0.46536117792129517,-0.3685007691383362,0.9678048491477966,0.999041736125946
person_20.mp4,front,1,17,59.49876369275283,848,478,17,left_pinky,0.6035737991333008,0.4728298485279083,-0.3401215076446533,0.9577317237854004,0.9994526505470276
person_20.mp4,front,1,17,59.49876369275283,848,478,18,right_pinky,0.5073765516281128,0.4605768322944641,-0.4080253541469574,0.9523780941963196,0.9986590147018433
person_20.mp4,front,1,17,59.49876369275283,848,478,19,left_index,0.5965374112129211,0.4677608013153076,-0.34447479248046875,0.9574636220932007,0.9995664954185486
person_20.mp4,front,1,17,59.49876369275283,848,478,20,right_index,0.5110125541687012,0.4547477960586548,-0.4088682234287262,0.952637255191803,0.9988883137702942
person_20.mp4,front,1,17,59.49876369275283,848,478,21,left_thumb,0.5932313203811646,0.4681260585784912,-0.30719563364982605,0.9449094533920288,0.9996464252471924
person_20.mp4,front,1,17,59.49876369275283,848,478,22,right_thumb,0.5130162835121155,0.45809540152549744,-0.37382248044013977,0.9400779604911804,0.9991012811660767
person_20.mp4,front,1,17,59.49876369275283,848,478,23,left_hip,0.5720255374908447,0.6351318955421448,0.0032320816535502672,0.9997206330299377,0.999885082244873
person_20.mp4,front,1,17,59.49876369275283,848,478,24,right_hip,0.527289628982544,0.6392095685005188,-0.0031997968908399343,0.9995300769805908,0.9998196959495544
person_20.mp4,front,1,17,59.49876369275283,848,478,25,left_knee,0.5727229714393616,0.7896632552146912,-0.010862724855542183,0.9967769384384155,0.9997597336769104
person_20.mp4,front,1,17,59.49876369275283,848,478,26,right_knee,0.5224993824958801,0.7920758724212646,0.009889324195683002,0.9960706830024719,0.9995404481887817
person_20.mp4,front,1,17,59.49876369275283,848,478,27,left_ankle,0.5794387459754944,0.936246395111084,0.06873995065689087,0.9924917221069336,0.9988825917243958
person_20.mp4,front,1,17,59.49876369275283,848,478,28,right_ankle,0.52041095495224,0.9256617426872253,0.10990926623344421,0.9915934205055237,0.998358428478241
person_20.mp4,front,1,17,59.49876369275283,848,478,29,left_heel,0.5751321315765381,0.9516174793243408,0.06979555636644363,0.9132451415061951,0.9977546334266663
person_20.mp4,front,1,17,59.49876369275283,848,478,30,right_heel,0.5250465869903564,0.9402203559875488,0.11414925009012222,0.8563428521156311,0.9974473714828491
person_20.mp4,front,1,17,59.49876369275283,848,478,31,left_foot_index,0.5905554294586182,0.9870425462722778,-0.03189924359321594,0.9857645630836487,0.9913516044616699
person_20.mp4,front,1,17,59.49876369275283,848,478,32,right_foot_index,0.5148179531097412,0.9766951203346252,0.01749231107532978,0.9845846891403198,0.9925675392150879
person_20.mp4,front,2,34,59.49876369275283,848,478,0,nose,0.546858549118042,0.3505975008010864,-0.10348524153232574,0.9999672174453735,0.9999152421951294
person_20.mp4,front,2,34,59.49876369275283,848,478,1,left_eye_inner,0.551025927066803,0.3383985161781311,-0.08807831257581711,0.999966561794281,0.9998379945755005
person_20.mp4,front,2,34,59.49876369275283,848,478,2,left_eye,0.5532484650611877,0.3391781747341156,-0.08809641748666763,0.999960720539093,0.9998488426208496
person_20.mp4,front,2,34,59.49876369275283,848,478,3,left_eye_outer,0.5560075044631958,0.3400736451148987,-0.08810129016637802,0.9999667406082153,0.9998395442962646
person_20.mp4,front,2,34,59.49876369275283,848,478,4,right_eye_inner,0.5421469807624817,0.337481826543808,-0.09338665008544922,0.9999504685401917,0.9998059868812561
person_20.mp4,front,2,34,59.49876369275283,848,478,5,right_eye,0.5386183857917786,0.33766135573387146,-0.09336234629154205,0.9999402165412903,0.9997715353965759
person_20.mp4,front,2,34,59.49876369275283,848,478,6,right_eye_outer,0.5351162552833557,0.33803653717041016,-0.09333430230617523,0.9999369382858276,0.9997285008430481
person_20.mp4,front,2,34,59.49876369275283,848,478,7,left_ear,0.5590326189994812,0.34895041584968567,0.010712017305195332,0.9999483823776245,0.9998810291290283
person_20.mp4,front,2,34,59.49876369275283,848,478,8,right_ear,0.529228687286377,0.34609296917915344,-0.014793597161769867,0.9999197125434875,0.9997149109840393
person_20.mp4,front,2,34,59.49876369275283,848,478,9,mouth_left,0.5513798594474792,0.3673750162124634,-0.06560658663511276,0.9999615550041199,0.9999386072158813
person_20.mp4,front,2,34,59.49876369275283,848,478,10,mouth_right,0.5402107834815979,0.36596351861953735,-0.07319151610136032,0.9999502897262573,0.9999179840087891
person_20.mp4,front,2,34,59.49876369275283,848,478,11,left_shoulder,0.577052116394043,0.4213707149028778,0.0434507317841053,0.9997938871383667,0.9997530579566956
person_20.mp4,front,2,34,59.49876369275283,848,478,12,right_shoulder,0.5075024366378784,0.42323991656303406,-0.0003464845067355782,0.9994610548019409,0.998938262462616
person_20.mp4,front,2,34,59.49876369275283,848,478,13,left_elbow,0.5986377000808716,0.4672980308532715,-0.10610900074243546,0.9131059646606445,0.998599112033844
person_20.mp4,front,2,34,59.49876369275283,848,478,14,right_elbow,0.4966285228729248,0.46479207277297974,-0.16711640357971191,0.9680756330490112,0.9976580142974854
person_20.mp4,front,2,34,59.49876369275283,848,478,15,left_wrist,0.5991604328155518,0.4712754189968109,-0.31887006759643555,0.9674838185310364,0.9995404481887817
person_20.mp4,front,2,34,59.49876369275283,848,478,16,right_wrist,0.5075396299362183,0.465465247631073,-0.36946263909339905,0.9682684540748596,0.9982238411903381
person_20.mp4,front,2,34,59.49876369275283,848,478,17,left_pinky,0.603726327419281,0.47287240624427795,-0.3615759015083313,0.9583385586738586,0.9993222951889038
person_20.mp4,front,2,34,59.49876369275283,848,478,18,right_pinky,0.5074135661125183,0.46057525277137756,-0.40951308608055115,0.9529023766517639,0.9975677132606506
person_20.mp4,front,2,34,59.49876369275283,848,478,19,left_index,0.5968791246414185,0.4678286612033844,-0.3664637804031372,0.9580711722373962,0.9994630217552185
person_20.mp4,front,2,34,59.49876369275283,848,478,20,right_index,0.5110202431678772,0.45479971170425415,-0.41027966141700745,0.9531715512275696,0.9979614019393921
person_20.mp4,front,2,34,59.49876369275283,848,478,21,left_thumb,0.5933223366737366,0.46815675497055054,-0.3269616365432739,0.9455228447914124,0.9995573163032532
person_20.mp4,front,2,34,59.49876369275283,848,478,22,right_thumb,0.5130153298377991,0.4580959677696228,-0.37491506338119507,0.9407434463500977,0.9982902407646179
person_20.mp4,front,2,34,59.49876369275283,848,478,23,left_hip,0.5720250606536865,0.6337805986404419,0.003555934876203537,0.9997173547744751,0.9998773336410522
person_20.mp4,front,2,34,59.49876369275283,848,478,24,right_hip,0.5273075699806213,0.6379141211509705,-0.0035170037299394608,0.9995175004005432,0.999738872051239
person_20.mp4,front,2,34,59.49876369275283,848,478,25,left_knee,0.5727540254592896,0.7890011668205261,-0.011988593265414238,0.9967899322509766,0.9996979236602783
person_20.mp4,front,2,34,59.49876369275283,848,478,26,right_knee,0.5224995613098145,0.7911344766616821,0.0036379811353981495,0.9960567355155945,0.9991828799247742
person_20.mp4,front,2,34,59.49876369275283,848,478,27,left_ankle,0.5793889164924622,0.9341369867324829,0.06048382818698883,0.9924569129943848,0.9982426166534424
person_20.mp4,front,2,34,59.49876369275283,848,478,28,right_ankle,0.5204249620437622,0.924671471118927,0.09165743738412857,0.9914489388465881,0.996953010559082
person_20.mp4,front,2,34,59.49876369275283,848,478,29,left_heel,0.5751091241836548,0.9495485424995422,0.06075967848300934,0.9111747741699219,0.9963721036911011
